Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Hungary,HUN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Hungary,HUN,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Hungary,HUN,Forest area (% of land area),AG.LND.FRST.ZS,22.5281612973921
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,160431092908.646
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.39970920939707
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,16411.4411105738
Hungary,HUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31829.5491515393
Hungary,HUN,Gini index (World Bank estimate),SI.POV.GINI,29.6
Hungary,HUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.01
Hungary,HUN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.705064594745636
Hungary,HUN,Income share held by highest 10%,SI.DST.10TH.10,23.2
Hungary,HUN,Income share held by highest 20%,SI.DST.05TH.20,37.8
Hungary,HUN,Income share held by lowest 10%,SI.DST.FRST.10,3.1
Hungary,HUN,Income share held by lowest 20%,SI.DST.FRST.20,8.2
Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,76.07436064
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.85024792594642
Hungary,HUN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..
Hungary,HUN,"International tourism, number of arrivals",ST.INT.ARVL,57667000
Hungary,HUN,Land area (sq. km),AG.LND.TOTL.K2,91260
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.0658536585366
Hungary,HUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.1166413873556
Hungary,HUN,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Hungary,HUN,New businesses registered (number),IC.BUS.NREG,24252
Hungary,HUN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Hungary,HUN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Hungary,HUN,Population growth (annual %),SP.POP.GROW,-0.126786951652838
Hungary,HUN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Hungary,HUN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,10.4200000762939
Hungary,HUN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,6.16458943987039
Hungary,HUN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.35
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.71
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.71
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.351
Hungary,HUN,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Iceland,ISL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,58614.2644783846
Iceland,ISL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.7008367
Iceland,ISL,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,100
Iceland,ISL,Age dependency ratio (% of working-age population),SP.POP.DPND,52.9692128214135
Iceland,ISL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Iceland,ISL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12
Iceland,ISL,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Iceland,ISL,"Children out of school, primary",SE.PRM.UNER,19
Iceland,ISL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Iceland,ISL,Consumer price index (2010 = 100),FP.CPI.TOTL,125.22896551876
Iceland,ISL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4
Iceland,ISL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.01000022888184
Iceland,ISL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Iceland,ISL,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Iceland,ISL,Forest area (% of land area),AG.LND.FRST.ZS,0.496280868789051
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,26267063757.5495
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.89218073132504
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,74469.8040591559
Iceland,ISL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,57141.9253238054
Iceland,ISL,Gini index (World Bank estimate),SI.POV.GINI,..
Iceland,ISL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.87
Iceland,ISL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.743431091308594
Iceland,ISL,Income share held by highest 10%,SI.DST.10TH.10,..
Iceland,ISL,Income share held by highest 20%,SI.DST.05TH.20,..
Iceland,ISL,Income share held by lowest 10%,SI.DST.FRST.10,..
Iceland,ISL,Income share held by lowest 20%,SI.DST.FRST.20,..
Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,99.01095399
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.68291768267388
Iceland,ISL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.89096913683
Iceland,ISL,"International tourism, number of arrivals",ST.INT.ARVL,2488000
Iceland,ISL,Land area (sq. km),AG.LND.TOTL.K2,100830
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8609756097561
Iceland,ISL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..
Iceland,ISL,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Iceland,ISL,New businesses registered (number),IC.BUS.NREG,2283
Iceland,ISL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Iceland,ISL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Iceland,ISL,Population growth (annual %),SP.POP.GROW,2.67814276922904
Iceland,ISL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Iceland,ISL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.210000038147
Iceland,ISL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..
Iceland,ISL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.12
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.7
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.7
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.813
Iceland,ISL,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Ireland,IRL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,41915.9997626926
Ireland,IRL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,43.81185682
Ireland,IRL,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,500
Ireland,IRL,Age dependency ratio (% of working-age population),SP.POP.DPND,54.4931512588771
Ireland,IRL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Ireland,IRL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.5
Ireland,IRL,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Ireland,IRL,"Children out of school, primary",SE.PRM.UNER,10
Ireland,IRL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Ireland,IRL,Consumer price index (2010 = 100),FP.CPI.TOTL,105.592763329564
Ireland,IRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4
Ireland,IRL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.32000017166138
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Ireland,IRL,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Ireland,IRL,Forest area (% of land area),AG.LND.FRST.ZS,11.2355929743069
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,384853685231.018
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.03016110018034
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,79068.9746116787
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,84145.0569291052
Ireland,IRL,Gini index (World Bank estimate),SI.POV.GINI,..
Ireland,IRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.97
Ireland,IRL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.813675343990326
Ireland,IRL,Income share held by highest 10%,SI.DST.10TH.10,..
Ireland,IRL,Income share held by highest 20%,SI.DST.05TH.20,..
Ireland,IRL,Income share held by lowest 10%,SI.DST.FRST.10,..
Ireland,IRL,Income share held by lowest 20%,SI.DST.FRST.20,..
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.00014011
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.488370168032449
Ireland,IRL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.8716054599
Ireland,IRL,"International tourism, number of arrivals",ST.INT.ARVL,10926000
Ireland,IRL,Land area (sq. km),AG.LND.TOTL.K2,68890
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2560975609756
Ireland,IRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.286862381839764
Ireland,IRL,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Ireland,IRL,New businesses registered (number),IC.BUS.NREG,22398
Ireland,IRL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Ireland,IRL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Ireland,IRL,Population growth (annual %),SP.POP.GROW,1.23887545258946
Ireland,IRL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Ireland,IRL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,15.0299997329712
Ireland,IRL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,8.33650796739109
Ireland,IRL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.88
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.74
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.74
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.17
Ireland,IRL,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Italy,ITA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,28888.0534118716
Italy,ITA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.78516679
Italy,ITA,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2900
Italy,ITA,Age dependency ratio (% of working-age population),SP.POP.DPND,56.4475053382725
Italy,ITA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Italy,ITA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.3
Italy,ITA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Italy,ITA,"Children out of school, primary",SE.PRM.UNER,89218
Italy,ITA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Italy,ITA,Consumer price index (2010 = 100),FP.CPI.TOTL,109.951520340534
Italy,ITA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.5
Italy,ITA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.05999994277954
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Italy,ITA,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Italy,ITA,Forest area (% of land area),AG.LND.FRST.ZS,31.7687502099217
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2091117091124.1
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.941737193371978
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,34608.6756017054
Italy,ITA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,43111.3665516129
Italy,ITA,Gini index (World Bank estimate),SI.POV.GINI,..
Italy,ITA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.14
Italy,ITA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.752880394458771
Italy,ITA,Income share held by highest 10%,SI.DST.10TH.10,..
Italy,ITA,Income share held by highest 20%,SI.DST.05TH.20,..
Italy,ITA,Income share held by lowest 10%,SI.DST.FRST.10,..
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,..
Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,74.38718292
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.13748763600395
Italy,ITA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.5690506607
Italy,ITA,"International tourism, number of arrivals",ST.INT.ARVL,93228601.5625
Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,297730
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.3463414634146
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.35954275146944
Italy,ITA,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Italy,ITA,New businesses registered (number),IC.BUS.NREG,114360
Italy,ITA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Italy,ITA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Italy,ITA,Population growth (annual %),SP.POP.GROW,-0.190063640113791
Italy,ITA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Italy,ITA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,22.9099998474121
Italy,ITA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..
Italy,ITA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,7.84
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.61
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.61
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.438
Italy,ITA,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Latvia,LVA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,13748.6281738753
Latvia,LVA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.9
Latvia,LVA,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..
Latvia,LVA,Age dependency ratio (% of working-age population),SP.POP.DPND,56.3461763121516
Latvia,LVA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Latvia,LVA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10
Latvia,LVA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Latvia,LVA,"Children out of school, primary",SE.PRM.UNER,1382
Latvia,LVA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Latvia,LVA,Consumer price index (2010 = 100),FP.CPI.TOTL,113.661494917447
Latvia,LVA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15
Latvia,LVA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.28999996185303
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Latvia,LVA,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Latvia,LVA,Forest area (% of land area),AG.LND.FRST.ZS,54.8083427282976
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,34399206589.8596
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.02431104454983
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,17849.5592976346
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,30799.4284233858
Latvia,LVA,Gini index (World Bank estimate),SI.POV.GINI,35.1
Latvia,LVA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.49
Latvia,LVA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.738353431224823
Latvia,LVA,Income share held by highest 10%,SI.DST.10TH.10,26.9
Latvia,LVA,Income share held by highest 20%,SI.DST.05TH.20,42.3
Latvia,LVA,Income share held by lowest 10%,SI.DST.FRST.10,2.5
Latvia,LVA,Income share held by lowest 20%,SI.DST.FRST.20,7
Latvia,LVA,Individuals using the Internet (% of population),IT.NET.USER.ZS,83.57717486
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.53445424186602
Latvia,LVA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.3558049657
Latvia,LVA,"International tourism, number of arrivals",ST.INT.ARVL,7775000
Latvia,LVA,Land area (sq. km),AG.LND.TOTL.K2,62090
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7829268292683
Latvia,LVA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.0622774151559
Latvia,LVA,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Latvia,LVA,New businesses registered (number),IC.BUS.NREG,9864
Latvia,LVA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Latvia,LVA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Latvia,LVA,Population growth (annual %),SP.POP.GROW,-0.779138396192231
Latvia,LVA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Latvia,LVA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,11.5200004577637
Latvia,LVA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..
Latvia,LVA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.77
Latvia,LVA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.41
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.41
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.142
Latvia,LVA,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lithuania,LTU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,16198.3413944481
Lithuania,LTU,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.23290475
Lithuania,LTU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..
Lithuania,LTU,Age dependency ratio (% of working-age population),SP.POP.DPND,52.8758933536182
Lithuania,LTU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Lithuania,LTU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10
Lithuania,LTU,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Lithuania,LTU,"Children out of school, primary",SE.PRM.UNER,201
Lithuania,LTU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Lithuania,LTU,Consumer price index (2010 = 100),FP.CPI.TOTL,115.681502787888
Lithuania,LTU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.1
Lithuania,LTU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.40000009536743
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Lithuania,LTU,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Lithuania,LTU,Forest area (% of land area),AG.LND.FRST.ZS,35.0950023950184
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,53696648755.4347
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.9368459012309
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,19166.812272892
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,36346.3975289681
Lithuania,LTU,Gini index (World Bank estimate),SI.POV.GINI,35.7
Lithuania,LTU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.43
Lithuania,LTU,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.726695239543915
Lithuania,LTU,Income share held by highest 10%,SI.DST.10TH.10,27.1
Lithuania,LTU,Income share held by highest 20%,SI.DST.05TH.20,42.8
Lithuania,LTU,Income share held by lowest 10%,SI.DST.FRST.10,2.3
Lithuania,LTU,Income share held by lowest 20%,SI.DST.FRST.20,6.6
Lithuania,LTU,Individuals using the Internet (% of population),IT.NET.USER.ZS,79.72258277
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.69792779208397
Lithuania,LTU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.5693560421
Lithuania,LTU,"International tourism, number of arrivals",ST.INT.ARVL,6115000
Lithuania,LTU,Land area (sq. km),AG.LND.TOTL.K2,62630
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6804878048781
Lithuania,LTU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.96741914187761
Lithuania,LTU,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Lithuania,LTU,New businesses registered (number),IC.BUS.NREG,6072
Lithuania,LTU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Lithuania,LTU,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,-0.954190459209969
Lithuania,LTU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
Lithuania,LTU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,11.6700000762939
Lithuania,LTU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..
Lithuania,LTU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13.22
Lithuania,LTU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.15
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.15
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.679
Lithuania,LTU,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Luxembourg,LUX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,60224.5512809739
Luxembourg,LUX,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,27.3
Luxembourg,LUX,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,42.9835743247693
Luxembourg,LUX,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..
Luxembourg,LUX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.3
Luxembourg,LUX,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..
Luxembourg,LUX,"Children out of school, primary",SE.PRM.UNER,369
Luxembourg,LUX,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..
Luxembourg,LUX,Consumer price index (2010 = 100),FP.CPI.TOTL,113.115843115843
Luxembourg,LUX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.1
Luxembourg,LUX,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.9300000667572
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Luxembourg,LUX,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..
Luxembourg,LUX,Forest area (% of land area),AG.LND.FRST.ZS,36.5020576131687
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,70885325883.0941
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.11083626560442
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,116597.295637954
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,116644.848056492
Luxembourg,LUX,Gini index (World Bank estimate),SI.POV.GINI,35.4
Luxembourg,LUX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.51
Luxembourg,LUX,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.692368566989899
Luxembourg,LUX,Income share held by highest 10%,SI.DST.10TH.10,26.6
Luxembourg,LUX,Income share held by highest 20%,SI.DST.05TH.20,42.2
Luxembourg,LUX,Income share held by lowest 10%,SI.DST.FRST.10,2.5
Luxembourg,LUX,Income share held by lowest 20%,SI.DST.FRST.20,6.6
Luxembourg,LUX,Individuals using the Internet (% of population),IT.NET.USER.ZS,97.06129871
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.52819524307373
Luxembourg,LUX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..
Luxembourg,LUX,"International tourism, number of arrivals",ST.INT.ARVL,1018000
Luxembourg,LUX,Land area (sq. km),AG.LND.TOTL.K2,2430
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2951219512195
Luxembourg,LUX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.586416143798194
Luxembourg,LUX,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
Luxembourg,LUX,New businesses registered (number),IC.BUS.NREG,7309
Luxembourg,LUX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Luxembourg,LUX,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,1.92883751398765
Luxembourg,LUX,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
